AC,AF,AR,AS,AST,AY,AwayTeam,B365A,B365D,B365H,BWA,BWD,BWH,Date,Day,Div,FTAG,FTHG,FTR,HC,HF,HR,HS,HST,HTAG,HTHG,HTR,HY,HomeTeam,IWA,IWD,IWH,Month,VCA,VCD,VCH,Year,season
8,11,0,17,6,1,Barcelona,1.17,7.0,15.0,1.19,6.5,15.0,2014-01-19,19,SP1,1,1,D,2,13,0,7,4,1,1,D,3,Levante,1.17,6.5,14.0,01,1.2,7.5,18.0,14,1314
3,12,0,9,6,2,Sociedad,2.3,3.4,3.0,2.35,3.3,2.95,2014-01-19,19,SP1,2,2,D,9,21,1,16,5,2,1,A,3,Getafe,2.4,3.3,2.75,01,2.38,3.4,3.2,14,1314
3,15,1,10,3,2,Sevilla,8.5,4.75,1.36,9.5,4.75,1.33,2014-01-19,19,SP1,1,1,D,8,13,0,16,2,0,1,H,3,Ath Madrid,7.5,4.6,1.37,01,10.0,4.8,1.36,14,1314
0,13,0,7,4,4,Valladolid,8.5,4.75,1.36,9.5,4.75,1.33,2014-01-20,20,SP1,2,4,H,11,6,0,23,14,1,0,A,2,Ath Bilbao,6.8,4.6,1.4,01,10.0,4.75,1.4,14,1314
4,15,1,13,5,3,Betis,3.4,3.4,2.1,3.7,3.4,2.0,2014-01-24,24,SP1,2,4,H,2,17,0,10,5,1,3,H,2,Celta,3.8,3.45,1.9,01,3.7,3.4,2.15,14,1314
1,14,0,8,2,2,Granada,26.0,15.0,1.05,23.0,11.5,1.07,2014-01-25,25,SP1,0,2,H,4,11,0,23,8,0,0,D,4,Real Madrid,22.0,9.5,1.07,01,36.0,13.0,1.06,14,1314
4,11,0,9,2,0,Espanol,6.0,4.0,1.53,6.0,3.8,1.57,2014-01-25,25,SP1,2,2,D,10,13,0,15,5,2,2,D,3,Valencia,5.4,3.7,1.6,01,6.25,4.0,1.62,14,1314
2,13,0,4,2,0,Villarreal,1.95,3.3,4.0,1.91,3.5,3.9,2014-01-25,25,SP1,0,1,H,8,19,0,8,2,0,1,H,4,Valladolid,1.85,3.45,4.0,01,2.0,3.5,4.1,14,1314
3,15,1,7,6,3,Levante,8.5,4.75,1.36,9.0,4.75,1.35,2014-01-25,25,SP1,3,2,A,7,15,1,28,10,1,1,D,3,Sevilla,7.3,4.4,1.4,01,10.0,4.75,1.4,14,1314
12,16,0,16,5,2,Getafe,3.0,3.2,2.4,3.0,3.25,2.35,2014-01-26,26,SP1,0,1,H,10,19,0,7,4,0,0,D,2,Almeria,2.9,3.3,2.3,01,3.2,3.25,2.45,14,1314
2,16,0,4,2,3,Malaga,23.0,10.0,1.08,21.0,11.0,1.08,2014-01-26,26,SP1,0,3,H,15,13,0,23,10,0,1,H,1,Barcelona,20.0,8.0,1.1,01,34.0,12.0,1.1,14,1314
8,13,0,19,9,4,Ath Bilbao,2.15,3.2,3.5,2.15,3.25,3.4,2014-01-26,26,SP1,5,1,A,1,24,1,11,1,2,1,A,3,Osasuna,2.2,3.3,3.1,01,2.2,3.3,3.6,14,1314
9,13,0,15,7,1,Ath Madrid,1.4,4.5,8.0,1.4,4.5,7.75,2014-01-26,26,SP1,4,2,A,8,16,0,13,6,3,1,A,2,Vallecano,1.4,4.4,7.3,01,1.45,4.5,8.5,14,1314
6,8,0,18,6,2,Elche,7.0,4.0,1.5,6.75,4.1,1.48,2014-01-27,27,SP1,0,4,H,4,9,0,7,5,0,2,H,1,Sociedad,6.8,4.6,1.4,01,6.5,4.4,1.55,14,1314
4,14,0,10,3,4,Celta,3.25,3.5,2.1,3.7,3.4,2.0,2014-01-31,31,SP1,2,1,A,9,10,0,16,3,1,1,D,2,Granada,3.6,3.3,2.0,01,3.7,3.4,2.15,14,1314
5,14,0,11,4,5,Sevilla,2.4,3.4,2.8,2.45,3.25,2.85,2014-02-01,01,SP1,2,3,H,3,12,0,14,7,0,1,H,3,Malaga,2.4,3.3,2.75,02,2.5,3.4,3.0,14,1314
9,13,0,10,2,3,Valladolid,3.75,3.4,2.0,4.0,3.4,1.91,2014-02-01,01,SP1,0,0,D,2,11,0,7,1,0,0,D,2,Getafe,3.6,3.3,2.0,02,4.2,3.4,2.0,14,1314
6,20,0,16,5,3,Vallecano,3.4,3.3,2.15,3.4,3.2,2.2,2014-02-01,01,SP1,0,0,D,6,23,0,11,2,0,0,D,2,Levante,3.6,3.3,2.0,02,3.6,3.4,2.2,14,1314
5,8,0,8,4,3,Valencia,19.0,8.0,1.13,17.0,8.0,1.13,2014-02-01,01,SP1,3,2,A,9,18,1,20,5,1,1,D,2,Barcelona,15.0,7.0,1.15,02,23.0,8.5,1.14,14,1314
7,13,0,10,2,2,Sociedad,10.0,5.0,1.3,9.75,5.0,1.31,2014-02-02,02,SP1,0,4,H,6,16,0,12,6,0,1,H,3,Ath Madrid,7.5,4.6,1.37,02,11.0,5.4,1.33,14,1314
5,15,0,6,1,1,Espanol,3.2,3.2,2.3,3.1,3.3,2.3,2014-02-02,02,SP1,0,2,H,8,15,0,13,3,0,0,D,3,Betis,3.0,3.4,2.2,02,3.4,3.3,2.38,14,1314
3,18,0,10,3,3,Almeria,3.75,3.4,2.0,4.0,3.3,1.95,2014-02-02,02,SP1,0,1,H,8,14,1,13,5,0,0,D,3,Elche,3.6,3.3,2.0,02,4.4,3.4,1.95,14,1314
3,14,1,10,3,1,Real Madrid,1.62,4.0,5.25,1.6,4.33,4.75,2014-02-02,02,SP1,1,1,D,6,13,0,9,3,0,0,D,1,Ath Bilbao,1.57,3.9,5.4,02,1.7,4.1,4.75,14,1314
2,8,0,10,2,1,Osasuna,9.0,5.0,1.33,9.25,4.4,1.37,2014-02-03,03,SP1,1,3,H,5,17,0,13,8,0,0,D,2,Villarreal,6.8,4.6,1.4,02,10.0,4.8,1.4,14,1314
3,19,0,13,1,5,Granada,4.5,3.5,1.8,4.75,3.4,1.78,2014-02-07,07,SP1,0,1,H,3,17,1,13,5,0,0,D,4,Espanol,3.8,3.45,1.9,02,5.0,3.5,1.85,14,1314
3,7,0,10,3,2,Villarreal,8.5,5.0,1.33,8.0,5.0,1.35,2014-02-08,08,SP1,2,4,H,6,10,0,13,6,1,2,H,0,Real Madrid,9.0,5.0,1.3,02,8.0,5.25,1.36,14,1314
1,8,1,12,1,2,Ath Madrid,1.29,5.25,10.0,1.3,5.0,10.0,2014-02-08,08,SP1,0,2,H,2,21,0,7,3,0,0,D,2,Almeria,1.3,5.0,9.0,02,1.33,5.4,11.0,14,1314
5,14,1,15,5,3,Malaga,3.0,3.2,2.4,2.95,3.25,2.4,2014-02-08,08,SP1,1,4,H,3,20,0,11,6,0,3,H,3,Vallecano,2.75,3.3,2.4,02,3.0,3.3,2.55,14,1314
9,15,0,9,2,2,Betis,7.0,4.33,1.44,7.0,4.4,1.44,2014-02-08,08,SP1,0,5,H,9,7,0,18,9,0,2,H,0,Valencia,7.0,4.0,1.45,02,8.0,4.3,1.5,14,1314
6,11,0,18,4,4,Getafe,3.6,3.2,2.1,3.5,3.2,2.15,2014-02-09,09,SP1,0,2,H,4,19,0,14,7,0,1,H,1,Osasuna,3.3,3.3,2.1,02,3.75,3.3,2.2,14,1314
0,9,0,9,5,3,Barcelona,1.53,4.0,6.0,1.53,4.33,5.5,2014-02-09,09,SP1,4,1,A,6,22,0,15,4,2,1,A,3,Sevilla,1.5,4.0,6.1,02,1.6,4.2,5.5,14,1314
3,20,0,6,0,3,Levante,7.0,4.33,1.44,7.25,4.2,1.45,2014-02-09,09,SP1,0,0,D,7,10,0,18,6,0,0,D,2,Sociedad,6.1,4.0,1.5,02,7.5,4.33,1.45,14,1314
2,15,0,9,4,2,Elche,3.8,3.2,2.05,3.6,3.3,2.05,2014-02-09,09,SP1,2,2,D,9,15,0,13,3,1,0,A,2,Valladolid,3.6,3.3,2.0,02,3.9,3.2,2.2,14,1314
6,9,0,7,1,3,Ath Bilbao,2.3,3.3,3.1,2.25,3.3,3.1,2014-02-10,10,SP1,0,0,D,5,12,0,14,1,0,0,D,1,Celta,2.2,3.3,3.1,02,2.3,3.3,3.3,14,1314
7,11,0,8,3,3,Osasuna,3.6,3.2,2.1,3.5,3.25,2.1,2014-02-14,14,SP1,0,0,D,7,10,0,11,2,0,0,D,3,Elche,3.3,3.3,2.1,02,3.75,3.25,2.2,14,1314
2,11,0,8,2,4,Celta,6.0,4.0,1.53,6.25,3.7,1.57,2014-02-15,15,SP1,2,0,A,9,14,0,19,5,0,0,D,2,Villarreal,6.1,4.0,1.5,02,6.5,4.2,1.57,14,1314
3,11,0,4,0,3,Valladolid,13.0,7.0,1.18,16.5,6.25,1.18,2014-02-15,15,SP1,0,3,H,8,10,0,13,5,0,2,H,0,Ath Madrid,13.0,5.8,1.2,02,19.0,7.0,1.2,14,1314
5,10,0,9,4,0,Vallecano,29.0,11.0,1.07,26.0,9.75,1.08,2014-02-15,15,SP1,0,6,H,12,6,0,21,10,0,2,H,0,Barcelona,22.0,9.5,1.08,02,34.0,15.0,1.06,14,1314
9,16,0,13,3,4,Almeria,4.0,3.1,2.05,4.2,3.3,1.91,2014-02-15,15,SP1,0,1,H,1,13,0,13,3,0,0,D,1,Levante,3.6,3.3,2.0,02,4.1,3.3,2.1,14,1314
6,14,0,14,7,2,Espanol,6.0,3.8,1.57,5.75,3.75,1.6,2014-02-16,16,SP1,2,1,A,5,15,1,10,3,1,0,A,2,Ath Bilbao,5.6,3.9,1.55,02,6.0,4.0,1.65,14,1314
1,13,1,9,0,5,Valencia,3.5,3.6,2.0,3.5,3.6,2.0,2014-02-16,16,SP1,0,0,D,14,22,1,17,2,0,0,D,2,Sevilla,3.3,3.3,2.1,02,3.6,3.6,2.1,14,1314
10,14,0,16,7,4,Real Madrid,1.29,5.25,10.0,1.31,5.0,9.75,2014-02-16,16,SP1,3,0,A,8,16,0,9,1,2,0,A,3,Getafe,1.3,5.0,9.0,02,1.29,6.0,12.0,14,1314
4,15,1,11,6,3,Betis,3.6,3.2,2.1,3.5,3.3,2.1,2014-02-16,16,SP1,0,1,H,4,20,1,13,4,0,1,H,4,Granada,3.3,3.3,2.1,02,3.6,3.3,2.2,14,1314
2,15,0,7,3,0,Sociedad,2.6,3.25,2.7,2.45,3.3,2.8,2014-02-17,17,SP1,1,0,A,6,12,0,14,5,1,0,A,3,Malaga,2.5,3.3,2.65,02,2.75,3.25,2.75,14,1314
1,16,0,3,1,3,Levante,3.8,3.1,2.1,3.7,3.25,2.05,2014-02-21,21,SP1,1,1,D,4,13,0,11,2,1,0,A,3,Valladolid,3.3,3.3,2.1,02,3.9,3.25,2.15,14,1314
5,23,0,14,2,5,Malaga,2.88,3.2,2.5,2.7,3.25,2.6,2014-02-22,22,SP1,0,0,D,5,14,0,7,2,0,0,D,2,Almeria,2.75,3.3,2.4,02,2.9,3.2,2.7,14,1314
0,16,1,6,4,4,Getafe,4.75,3.6,1.75,5.0,3.5,1.72,2014-02-22,22,SP1,1,1,D,5,15,0,19,8,1,0,A,6,Celta,4.0,3.45,1.85,02,5.25,3.7,1.75,14,1314
13,15,0,12,3,3,Barcelona,1.36,5.0,7.5,1.36,5.0,8.0,2014-02-22,22,SP1,1,3,H,2,13,0,15,3,1,1,D,2,Sociedad,1.35,4.8,7.6,02,1.4,5.0,8.0,14,1314
1,19,0,5,2,3,Elche,29.0,11.0,1.07,26.0,10.0,1.08,2014-02-22,22,SP1,0,3,H,9,14,0,16,7,0,1,H,1,Real Madrid,22.0,9.5,1.07,02,36.0,13.0,1.07,14,1314
5,10,0,14,7,1,Ath Bilbao,2.38,3.4,2.88,2.35,3.3,2.95,2014-02-23,23,SP1,2,0,A,8,14,2,11,4,1,0,A,2,Betis,2.2,3.3,3.1,02,2.4,3.4,3.12,14,1314
9,10,0,13,6,1,Ath Madrid,1.5,4.0,7.0,1.48,4.0,7.25,2014-02-23,23,SP1,0,3,H,6,13,0,10,4,0,3,H,0,Osasuna,1.45,4.0,7.0,02,1.55,4.2,7.0,14,1314
2,15,0,8,3,3,Granada,6.5,4.1,1.5,6.25,4.2,1.5,2014-02-23,23,SP1,1,2,H,8,14,0,17,7,0,0,D,5,Valencia,7.0,4.0,1.45,02,6.5,4.4,1.55,14,1314
7,11,1,9,2,1,Sevilla,2.25,3.4,3.1,2.2,3.3,3.25,2014-02-23,23,SP1,1,0,A,1,16,0,9,1,0,0,D,2,Vallecano,2.2,3.3,3.1,02,2.2,3.5,3.3,14,1314
2,19,0,10,4,4,Villarreal,2.8,3.25,2.5,2.9,3.1,2.5,2014-02-24,24,SP1,2,1,A,2,12,0,13,6,1,0,A,4,Espanol,2.6,3.2,2.6,02,3.0,3.25,2.6,14,1314
3,12,1,6,1,2,Granada,7.5,4.5,1.4,8.0,4.4,1.4,2014-02-28,28,SP1,0,4,H,6,9,0,27,10,0,2,H,0,Ath Bilbao,7.0,4.0,1.45,02,9.0,4.8,1.4,14,1314
5,15,0,8,3,1,Valladolid,4.33,3.4,1.85,4.75,3.4,1.78,2014-03-01,01,SP1,1,1,D,8,18,0,17,5,1,1,D,0,Malaga,4.2,3.5,1.8,03,4.8,3.4,1.87,14,1314
12,15,0,12,3,3,Celta,2.9,3.1,2.5,3.2,3.25,2.25,2014-03-01,01,SP1,0,1,H,3,13,0,9,1,0,0,D,5,Elche,2.9,3.3,2.3,03,3.1,3.2,2.6,14,1314
11,11,0,17,3,3,Espanol,2.75,3.2,2.6,2.85,3.1,2.55,2014-03-01,01,SP1,0,0,D,10,9,0,15,7,0,0,D,4,Getafe,2.75,3.3,2.4,03,2.9,3.2,2.62,14,1314
6,18,0,15,4,3,Osasuna,3.2,3.2,2.3,3.0,3.2,2.35,2014-03-01,01,SP1,0,2,H,3,22,1,7,3,0,2,H,4,Levante,3.3,3.3,2.1,03,3.4,3.2,2.4,14,1314
4,10,0,15,6,2,Real Madrid,2.05,3.4,3.5,1.95,3.5,3.7,2014-03-02,02,SP1,2,2,D,6,17,0,11,4,1,2,H,3,Ath Madrid,2.1,3.3,3.3,03,2.15,3.4,3.6,14,1314
4,12,0,6,3,4,Almeria,34.0,13.0,1.05,29.0,11.0,1.06,2014-03-02,02,SP1,1,4,H,13,8,0,29,11,1,2,H,1,Barcelona,22.0,9.5,1.07,03,51.0,13.0,1.05,14,1314
4,10,0,11,3,4,Sociedad,3.6,3.75,1.91,3.5,3.8,2.05,2014-03-02,02,SP1,0,1,H,3,15,0,10,5,0,0,D,2,Sevilla,3.3,3.3,2.1,03,3.8,3.75,2.0,14,1314
3,16,1,11,1,1,Valencia,2.2,3.3,3.3,2.05,3.5,3.4,2014-03-02,02,SP1,0,1,H,3,19,0,17,3,0,0,D,3,Vallecano,2.0,3.3,3.6,03,2.2,3.5,3.3,14,1314
8,12,0,11,3,4,Betis,8.5,4.75,1.36,7.5,4.6,1.4,2014-03-02,02,SP1,1,1,D,7,11,1,4,3,0,0,D,1,Villarreal,7.3,4.4,1.4,03,9.5,4.75,1.4,14,1314
5,11,0,13,7,3,Ath Madrid,1.91,3.4,4.0,1.91,3.3,4.2,2014-03-08,08,SP1,2,0,A,2,12,0,9,2,0,0,D,1,Celta,1.8,3.5,4.2,03,1.95,3.4,4.5,14,1314
3,17,0,5,1,1,Villarreal,2.2,3.2,3.4,2.25,3.25,3.2,2014-03-08,08,SP1,0,2,H,3,21,0,13,4,0,2,H,4,Granada,2.2,3.3,3.1,03,2.38,3.4,3.3,14,1314
3,14,0,13,6,1,Barcelona,1.2,7.0,12.0,1.23,6.0,11.5,2014-03-08,08,SP1,0,1,H,4,15,0,7,2,0,1,H,5,Valladolid,1.22,6.0,10.5,03,1.22,7.0,15.0,14,1314
6,16,0,9,2,3,Getafe,4.0,3.4,1.91,4.2,3.3,1.91,2014-03-08,08,SP1,0,2,H,6,15,0,17,5,0,2,H,3,Betis,3.7,3.35,1.95,03,4.33,3.5,1.92,14,1314
2,12,1,6,1,2,Levante,29.0,15.0,1.05,26.0,12.0,1.06,2014-03-09,09,SP1,0,3,H,12,12,0,25,10,0,1,H,2,Real Madrid,22.0,9.5,1.07,03,41.0,15.0,1.06,14,1314
6,15,0,13,4,2,Ath Bilbao,3.2,3.3,2.25,3.4,3.4,2.1,2014-03-09,09,SP1,1,1,D,9,15,0,13,4,0,1,H,3,Valencia,3.1,3.3,2.2,03,3.3,3.4,2.25,14,1314
5,11,0,12,3,3,Elche,4.75,3.5,1.75,5.25,3.3,1.75,2014-03-09,09,SP1,1,3,H,5,16,0,12,6,0,2,H,1,Espanol,4.2,3.5,1.8,03,5.75,3.5,1.75,14,1314
8,13,0,7,4,4,Sevilla,2.1,3.4,3.4,2.05,3.4,3.5,2014-03-09,09,SP1,3,1,A,3,11,0,8,5,1,0,A,2,Almeria,2.2,3.2,3.2,03,2.1,3.4,3.8,14,1314
8,14,0,15,4,3,Vallecano,6.5,4.5,1.44,6.75,4.4,1.45,2014-03-10,10,SP1,3,2,A,3,11,0,15,6,1,2,H,0,Sociedad,7.0,4.0,1.45,03,6.5,4.6,1.5,14,1314
10,19,1,11,4,3,Malaga,3.25,3.1,2.3,3.25,3.2,2.25,2014-03-10,10,SP1,2,0,A,10,5,0,19,7,1,0,A,1,Osasuna,3.2,3.2,2.2,03,3.4,3.3,2.38,14,1314
10,10,1,17,5,1,Granada,3.5,3.25,2.1,3.4,3.2,2.2,2014-03-14,14,SP1,3,3,D,4,14,1,11,5,1,2,H,4,Getafe,3.3,3.3,2.1,03,4.0,3.25,2.15,14,1314
6,16,0,7,2,3,Almeria,4.2,3.5,1.83,4.2,3.5,1.85,2014-03-15,15,SP1,1,3,H,6,11,0,14,5,0,1,H,1,Vallecano,3.8,3.45,1.9,03,4.6,3.6,1.87,14,1314
6,6,0,13,6,0,Real Madrid,1.25,6.0,12.0,1.22,6.0,12.5,2014-03-15,15,SP1,1,0,A,7,10,0,12,4,1,0,A,2,Malaga,1.25,6.0,9.0,03,1.29,6.0,11.5,14,1314
9,18,0,26,8,5,Celta,2.9,3.1,2.5,2.85,3.2,2.5,2014-03-15,15,SP1,1,0,A,4,17,0,18,8,1,0,A,3,Levante,3.0,3.2,2.3,03,3.1,3.2,2.6,14,1314
2,17,0,8,4,3,Espanol,12.0,5.0,1.29,9.5,4.75,1.33,2014-03-15,15,SP1,0,1,H,7,11,0,8,2,0,0,D,3,Ath Madrid,10.0,5.2,1.28,03,12.0,5.5,1.3,14,1314
9,20,0,12,3,4,Valencia,3.4,3.5,2.05,3.6,3.5,2.0,2014-03-16,16,SP1,0,1,H,6,16,0,9,2,0,0,D,2,Sociedad,3.3,3.3,2.1,03,3.6,3.5,2.1,14,1314
2,13,0,8,2,3,Valladolid,7.0,4.33,1.44,7.75,4.5,1.4,2014-03-16,16,SP1,1,4,H,9,13,0,14,6,0,2,H,3,Sevilla,7.3,4.4,1.4,03,7.5,4.6,1.45,14,1314
3,18,0,9,3,3,Betis,3.0,3.2,2.38,3.25,3.2,2.25,2014-03-16,16,SP1,0,0,D,6,15,0,12,1,0,0,D,4,Elche,2.9,3.3,2.3,03,3.3,3.3,2.38,14,1314
4,10,0,6,3,2,Osasuna,29.0,15.0,1.05,31.0,10.5,1.07,2014-03-16,16,SP1,0,7,H,4,9,0,20,11,0,3,H,1,Barcelona,22.0,9.5,1.08,03,46.0,17.0,1.05,14,1314
5,12,0,7,4,2,Ath Bilbao,3.1,3.4,2.25,3.3,3.4,2.15,2014-03-17,17,SP1,1,1,D,11,14,1,8,3,0,0,D,1,Villarreal,3.1,3.3,2.2,03,3.3,3.4,2.3,14,1314
2,14,1,9,4,5,Malaga,4.0,3.4,1.91,3.8,3.3,2.0,2014-03-21,21,SP1,2,0,A,6,8,0,12,3,2,0,A,1,Celta,3.2,3.2,2.2,03,3.8,3.4,2.15,14,1314
4,25,0,9,3,3,Getafe,7.5,5.0,1.36,8.5,4.75,1.35,2014-03-22,22,SP1,0,1,H,10,14,0,14,8,0,1,H,1,Ath Bilbao,7.3,4.4,1.4,03,10.0,5.25,1.36,14,1314
9,18,1,6,3,3,Levante,5.5,3.6,1.67,5.5,3.4,1.7,2014-03-22,22,SP1,0,0,D,8,10,0,12,3,0,0,D,4,Espanol,4.4,3.4,1.8,03,6.0,3.6,1.7,14,1314
3,18,1,10,4,3,Elche,3.8,3.2,2.05,3.8,3.3,2.0,2014-03-22,22,SP1,0,1,H,5,15,0,9,4,0,0,D,1,Granada,3.4,3.2,2.1,03,4.2,3.3,2.05,14,1314
7,6,0,16,3,2,Vallecano,2.9,3.3,2.4,3.1,3.25,2.3,2014-03-22,22,SP1,1,1,D,4,10,0,9,2,1,1,D,4,Valladolid,2.9,3.3,2.3,03,3.12,3.4,2.4,14,1314
7,14,0,9,2,2,Ath Madrid,1.57,3.8,6.0,1.55,3.8,6.25,2014-03-23,23,SP1,2,0,A,0,18,1,5,1,0,0,D,2,Betis,1.6,3.9,5.0,03,1.7,3.75,5.75,14,1314
1,22,0,10,3,1,Sevilla,2.38,3.3,2.9,2.4,3.4,2.8,2014-03-23,23,SP1,2,1,A,7,12,0,18,3,2,0,A,3,Osasuna,2.3,3.3,2.9,03,2.25,3.3,3.4,14,1314
1,18,0,4,1,3,Villarreal,3.5,3.4,2.05,3.5,3.4,2.05,2014-03-23,23,SP1,1,2,H,7,16,0,14,5,0,2,H,2,Valencia,3.1,3.3,2.2,03,3.7,3.5,2.1,14,1314
5,12,0,18,6,2,Barcelona,3.0,3.5,2.25,3.0,3.5,2.25,2014-03-23,23,SP1,4,3,A,1,24,1,13,8,2,2,D,5,Real Madrid,3.0,3.5,2.3,03,3.2,3.5,2.2,14,1314
6,13,0,23,11,3,Sociedad,2.1,3.4,3.4,2.1,3.4,3.4,2014-03-24,24,SP1,3,4,H,11,14,0,14,8,1,1,D,4,Almeria,2.1,3.3,3.3,03,2.2,3.4,3.5,14,1314
8,8,0,7,4,1,Espanol,3.0,3.1,2.45,3.1,3.25,2.3,2014-03-25,25,SP1,2,1,A,3,7,1,16,5,1,1,D,1,Malaga,3.2,3.2,2.2,03,3.1,3.25,2.55,14,1314
2,17,0,8,1,2,Ath Bilbao,1.95,3.3,4.0,1.85,3.4,4.33,2014-03-25,25,SP1,0,0,D,7,25,0,12,2,0,0,D,2,Elche,2.0,3.3,3.6,03,1.95,3.4,4.4,14,1314
4,12,0,7,0,3,Granada,15.0,6.5,1.18,15.0,6.0,1.2,2014-03-26,26,SP1,0,1,H,14,12,0,16,5,0,0,D,1,Ath Madrid,13.0,5.8,1.2,03,19.0,6.5,1.22,14,1314
3,12,0,7,2,5,Osasuna,4.5,3.4,1.83,4.1,3.5,1.87,2014-03-26,26,SP1,0,1,H,9,11,0,14,5,0,0,D,3,Vallecano,3.75,3.2,2.0,03,4.5,3.6,1.91,14,1314
9,13,0,26,8,3,Real Madrid,1.53,4.5,5.5,1.53,4.33,5.5,2014-03-26,26,SP1,1,2,H,2,13,0,12,3,1,1,D,3,Sevilla,1.55,4.0,5.4,03,1.57,4.6,5.75,14,1314
6,8,0,8,6,2,Celta,34.0,15.0,1.05,23.0,14.0,1.05,2014-03-26,26,SP1,0,3,H,4,11,0,14,6,0,2,H,2,Barcelona,22.0,9.5,1.07,03,41.0,15.0,1.06,14,1314
4,9,0,15,5,1,Valencia,1.95,3.5,3.8,1.95,3.5,3.75,2014-03-27,27,SP1,2,2,D,6,19,0,20,9,2,0,A,5,Almeria,2.1,3.3,3.3,03,2.0,3.5,4.0,14,1314
2,19,0,12,3,3,Villarreal,2.2,3.3,3.3,2.15,3.4,3.3,2014-03-27,27,SP1,1,0,A,9,15,0,12,1,1,0,A,3,Getafe,2.2,3.3,3.1,03,2.2,3.3,3.7,14,1314
7,13,0,10,5,3,Betis,3.1,3.2,2.3,3.0,3.25,2.35,2014-03-27,27,SP1,3,1,A,7,18,0,9,4,1,1,D,3,Levante,3.1,3.3,2.2,03,3.12,3.25,2.5,14,1314
11,15,0,9,1,5,Valladolid,7.5,4.2,1.44,7.25,4.2,1.45,2014-03-27,27,SP1,0,1,H,2,13,0,14,7,0,1,H,3,Sociedad,6.1,4.0,1.5,03,7.5,4.4,1.5,14,1314
4,15,0,10,3,2,Ath Madrid,2.4,3.3,2.9,2.4,3.2,3.0,2014-03-29,29,SP1,2,1,A,3,19,1,13,2,1,1,D,3,Ath Bilbao,2.5,3.3,2.65,03,2.45,3.3,3.12,14,1314
7,12,0,10,3,4,Sevilla,2.38,3.25,3.0,2.4,3.2,3.0,2014-03-29,29,SP1,0,1,H,11,10,0,14,4,0,0,D,1,Celta,2.1,3.3,3.3,03,2.45,3.3,3.12,14,1314
6,14,0,15,2,0,Vallecano,34.0,13.0,1.04,17.5,13.0,1.07,2014-03-29,29,SP1,0,5,H,4,13,0,16,7,0,1,H,1,Real Madrid,22.0,9.5,1.07,03,31.0,13.0,1.06,14,1314
11,8,0,20,8,2,Barcelona,1.33,5.0,9.0,1.33,5.0,8.5,2014-03-29,29,SP1,1,0,A,3,24,1,8,1,0,0,D,4,Espanol,1.3,5.0,9.0,03,1.36,5.5,9.5,14,1314
5,14,0,7,2,1,Elche,7.0,4.33,1.44,7.0,4.0,1.48,2014-03-30,30,SP1,1,1,D,6,16,0,10,3,1,1,D,1,Villarreal,6.1,4.0,1.5,03,8.0,4.3,1.45,14,1314
6,12,1,14,3,0,Almeria,4.0,3.4,1.91,4.5,3.3,1.85,2014-03-30,30,SP1,0,1,H,5,12,0,20,8,0,1,H,2,Valladolid,4.0,3.45,1.85,03,4.5,3.4,1.95,14,1314
5,20,0,11,6,4,Getafe,8.5,4.33,1.4,8.0,4.4,1.4,2014-03-30,30,SP1,3,1,A,12,15,1,19,3,2,1,A,2,Valencia,7.0,4.6,1.4,03,9.0,4.5,1.4,14,1314
8,18,0,10,3,5,Sociedad,2.38,3.25,3.0,2.4,3.2,3.0,2014-03-30,30,SP1,1,1,D,4,19,0,15,4,1,0,A,5,Osasuna,2.3,3.3,2.9,03,2.45,3.3,3.12,14,1314
3,17,0,15,5,4,Levante,4.2,3.5,1.85,4.75,3.4,1.78,2014-03-31,31,SP1,2,0,A,7,17,0,8,1,0,0,D,2,Granada,3.8,3.45,1.9,03,4.8,3.5,1.87,14,1314
5,10,0,12,2,1,Osasuna,3.4,3.2,2.2,3.3,3.1,2.3,2014-04-04,04,SP1,2,1,A,7,6,1,16,3,2,0,A,1,Almeria,3.2,3.2,2.2,04,3.5,3.25,2.3,14,1314
7,11,0,18,7,1,Celta,3.3,3.3,2.2,3.3,3.4,2.15,2014-04-05,05,SP1,0,3,H,2,12,1,14,5,0,1,H,2,Vallecano,3.6,3.2,2.05,04,3.4,3.4,2.25,14,1314
8,10,0,21,7,3,Real Madrid,1.57,4.2,5.25,1.55,4.25,5.5,2014-04-05,05,SP1,4,0,A,7,13,0,13,4,1,0,A,3,Sociedad,1.55,4.2,5.2,04,1.62,4.5,5.4,14,1314
5,16,0,8,1,1,Villarreal,7.0,4.0,1.5,7.0,3.9,1.5,2014-04-05,05,SP1,0,1,H,4,13,0,6,3,0,1,H,3,Ath Madrid,5.4,4.0,1.55,04,7.5,4.0,1.55,14,1314
4,16,0,12,4,2,Betis,29.0,15.0,1.05,26.0,11.5,1.06,2014-04-05,05,SP1,1,3,H,4,9,0,12,4,0,1,H,0,Barcelona,22.0,9.5,1.07,04,36.0,15.0,1.06,14,1314
5,16,0,10,5,5,Granada,3.6,3.3,2.05,3.7,3.3,2.05,2014-04-06,06,SP1,1,4,H,7,19,0,11,5,0,2,H,3,Malaga,3.8,3.45,1.9,04,4.1,3.3,2.1,14,1314
2,16,0,9,3,2,Getafe,3.5,3.2,2.15,3.7,3.25,2.05,2014-04-06,06,SP1,0,1,H,6,20,0,16,3,0,0,D,3,Elche,3.4,3.2,2.1,04,3.9,3.2,2.15,14,1314
